Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2018,CA,California,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,2.917770732084279,4.189654742026425,11.932687877779218,Disability Type,Mobility Disability,Sex,Female,POINT (-85.679360700672 59.959476386676),-85.679360700672,59.959476386676
2018,PR,Puerto Rico,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,4.096009841541162,6.269096283706261,12.483442984330662,Disability Status,Any Disability,Age Group,45-64,POINT (-87.433389519927 64.635784284234),-87.433389519927,64.635784284234
2018,MD,Maryland,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,2.653241964607215,6.056784013228625,11.925405907972298,Disability Status,No Disability,Age Group,21-35,POINT (-82.895656606111 59.806355796077),-82.895656606111,59.806355796077
2018,OK,Oklahoma,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.86702563949741,3.258096538021482,9.508368736482108,Disability Type,Hearing Disability,Age Group,51-65,POINT (-86.512868113722 52.502658925604),-86.512868113722,52.502658925604
2018,ME,Maine,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.060443010546419,5.924255797414532,10.993899644638898,Disability Type,Cognitive Disability,Age Group,20-44,POINT (-84.260123309240 44.410421294279),-84.26012330924,44.410421294279
2018,MD,Maryland,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,1.4816045409242156,6.309918278226516,11.87196261669798,Disability Type,Vision Disability,Age Group,20-44,POINT (-80.993817071770 61.260408989034),-80.99381707177,61.260408989034
2018,NM,New Mexico,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.6838669122903918,6.248042874508429,11.640130639205516,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-92.015425522197 47.736078055882),-92.015425522197,47.736078055882
2018,CT,Connecticut,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.216562194946349,5.5909869805108565,11.562324967264995,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-90.606057057450 42.772842211086),-90.60605705745,42.772842211086
2018,AK,Alaska,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.219006439470898,6.759594955366523,12.929569448091955,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-75.682641687518 61.750998027235),-75.682641687518,61.750998027235
2018,HHS4,HHS Region 4,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.8815637979434374,8.242756345714477,14.865017682855784,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-71.941570945599 50.575942394337),-71.941570945599,50.575942394337
2018,WI,Wisconsin,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,2.7031060107907856,4.6233840500296,13.076232976428475,Disability Type,Vision Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-79.688760985678 61.464953201725),-79.688760985678,61.464953201725
2018,MS,Mississippi,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.265759410767051,2.8903717578961645,8.85180655855245,Disability Type,Hearing Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-71.135514210838 60.016578283570),-71.135514210838,60.01657828357
2018,VT,Vermont,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,2.766319109226186,3.295836866004329,7.298445101508147,Disability Type,Mobility Disability,Age Group,21-35,POINT (-76.359092331751 44.637150181030),-76.359092331751,44.63715018103
2018,OH,Ohio,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.456706323689431,6.054567975495933,12.843422448510708,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-75.413544109875 62.738348864293),-75.413544109875,62.738348864293
2018,HHS7,HHS Region 7,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,4.036008985209137,8.347353412124338,14.203340408333075,Disability Status,No Disability,Age Group,25-44,POINT (-81.201935555228 57.560738546787),-81.201935555228,57.560738546787
2018,HHS10,HHS Region 10,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.3528552573736015,5.877735781779639,12.444546091269284,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-91.888787719952 61.242264708416),-91.888787719952,61.242264708416
2018,WI,Wisconsin,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.388257184424518,5.123963979403259,12.014639705867756,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-78.040200719354 48.556546349181),-78.040200719354,48.556546349181
2018,OH,Ohio,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,4.286341384539473,7.704361167910313,14.147204252661084,Disability Status,No Disability,Age Group,45-64,POINT (-89.320672583430 52.676276965608),-89.32067258343,52.676276965608
2018,OH,Ohio,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.441474093317302,7.4815557019095165,14.130451216371824,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-92.977852795563 56.902028595501),-92.977852795563,56.902028595501
2018,RI,Rhode Island,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.673765816303888,4.204692619390966,9.290167671835738,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-85.214007748160 46.990834922386),-85.21400774816,46.990834922386
2018,NM,New Mexico,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.2268439945173775,4.110873864173311,9.296609807128359,Disability Status,Any Disability,Age Group,51-65,POINT (-75.270628281978 42.505612583114),-75.270628281978,42.505612583114
2018,KS,Kansas,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.414009680526933,6.3784261836515865,11.46687105520981,Disability Status,No Disability,Age Group,51-65,POINT (-84.530135333404 40.211826891148),-84.530135333404,40.211826891148
2018,TN,Tennessee,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.35799005684564,5.003946305945459,12.06102375182533,Disability Type,Cognitive Disability,Sex,Male,POINT (-89.705774853138 56.799736079816),-89.705774853138,56.799736079816
2018,SC,South Carolina,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.450852825603734,5.948034989180646,12.639454431632547,Disability Status,No Disability,Age Group,21-35,POINT (-71.404308978109 43.179069353306),-71.404308978109,43.179069353306
2018,IA,Iowa,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,3.4307561839036995,3.258096538021482,9.551089165364656,Disability Status,Any Disability,Age Group,18-24,POINT (-75.274467732781 48.176890482842),-75.274467732781,48.176890482842
2018,HHS9,HHS Region 9,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.7796338173824005,6.699500340161678,13.708941534577285,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-86.195416338727 58.684443212527),-86.195416338727,58.684443212527
2018,OK,Oklahoma,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.349904087274605,2.995732273553991,9.819779803462643,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-69.428518082436 62.731441625628),-69.428518082436,62.731441625628
2018,DE,Delaware,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.580737295494233,3.6888794541139363,9.213634938925614,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-83.163515312975 64.695940092429),-83.163515312975,64.695940092429
2018,HHS4,HHS Region 4,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.360547602996758,8.128585200374497,14.858784187798188,Disability Status,Any Disability,Sex,Female,POINT (-84.574973883775 62.344140732463),-84.574973883775,62.344140732463
2018,SC,South Carolina,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.0587070727153796,4.836281906951478,10.923002519845536,Disability Status,Any Disability,Sex,Female,POINT (-87.324125331585 64.736174397245),-87.324125331585,64.736174397245
2018,IA,Iowa,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.5572273113676265,5.236441962829949,10.586281321016582,Disability Type,Mobility Disability,Age Group,25-44,POINT (-70.556935339299 51.616981745242),-70.556935339299,51.616981745242
2018,OK,Oklahoma,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.917770732084279,5.2832037287379885,11.343109387696558,Disability Type,Mobility Disability,Sex,Male,POINT (-73.799689016582 41.911262220308),-73.799689016582,41.911262220308
2018,NH,New Hampshire,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.235554730773624,3.970291913552122,9.495970340301833,Disability Type,Vision Disability,Race/Ethnicity,Hispanic,POINT (-93.247489015525 39.872873766432),-93.247489015525,39.872873766432
2018,SD,South Dakota,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.091042453358316,4.955827057601261,10.156733447666781,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-88.072828205928 42.085782204206),-88.072828205928,42.085782204206
2018,SD,South Dakota,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.457829598089382,4.2626798770413155,8.895629627136483,Disability Status,Any Disability,Age Group,36-50,POINT (-77.757596744140 62.857471468029),-77.75759674414,62.857471468029
2018,MO,Missouri,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,4.416009522512688,6.912632970380175,13.102780006559158,Disability Type,Hearing Disability,Age Group,45-64,POINT (-91.813064960250 59.461173774238),-91.81306496025,59.461173774238
2018,HHS7,HHS Region 7,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.533696813957432,6.284134161070802,11.81976289646175,Disability Type,Cognitive Disability,Race/Ethnicity,Hispanic,POINT (-78.757080201386 59.148085544336),-78.757080201386,59.148085544336
2018,WV,West Virginia,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.333361462692601,4.406719247264253,10.143448888776497,Disability Status,Any Disability,Age Group,36-50,POINT (-69.803722192106 46.345754819742),-69.803722192106,46.345754819742
2018,IN,Indiana,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.6609942506244004,3.6888794541139363,10.528355892342779,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-79.055387388530 41.225747708245),-79.05538738853,41.225747708245
2018,NC,North Carolina,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.147885329150131,5.58724865840025,13.021105545330101,Disability Status,Any Disability,Sex,Female,POINT (-91.825427430919 62.933237670990),-91.825427430919,62.93323767099
2018,GU,Guam,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.2612704335380815,6.827629234502852,11.023926562430345,Disability Status,No Disability,Sex,Male,POINT (-70.470758598784 51.831181210145),-70.470758598784,51.831181210145
2018,GA,Georgia,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,4.3425058765115985,4.532599493153256,11.51515298221058,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-89.734319243971 47.391944580176),-89.734319243971,47.391944580176
2018,AR,Arkansas,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.955082494888593,4.890349128221754,11.465005422135407,Disability Status,Any Disability,Sex,Male,POINT (-69.321696482018 57.699321774919),-69.321696482018,57.699321774919
2018,HHS1,HHS Region 1,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,3.0301337002713233,5.58724865840025,10.816252074633725,Disability Status,Any Disability,Age Group,51-65,POINT (-73.225833215155 51.611522735900),-73.225833215155,51.6115227359
2018,NC,North Carolina,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,4.044804116661965,6.306275286948016,13.754077609539895,Disability Status,No Disability,Age Group,45-64,POINT (-90.003227919369 46.214981145849),-90.003227919369,46.214981145849
2018,PA,Pennsylvania,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.342861804649192,3.367295829986474,10.938432051980692,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-70.471414749642 41.275646610668),-70.471414749642,41.275646610668
2018,MI,Michigan,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,3.6988297849671046,6.834108738813838,13.390793820732553,Disability Status,No Disability,Age Group,45-64,POINT (-91.677092131815 63.674598048715),-91.677092131815,63.674598048715
