Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2017,WI,Wisconsin,General Health Conditions,Ever had heart disease among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.5,72.0,45909.0,Disability Status,No Disability,Sex,Female,POINT (-91.534197274219 47.417958438686),-91.534197274219,47.417958438686
2017,WI,Wisconsin,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,99.3,632.0,339758.0,Disability Status,Any Disability,Age Group,65+,POINT (-79.154060638387 64.138009077816),-79.154060638387,64.138009077816
2017,WV,West Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,37.5,306.0,57292.0,Disability Status,No Disability,Age Group,65+,POINT (-88.129105185191 49.943801106783),-88.129105185191,49.943801106783
2017,WA,Washington,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,2+ Providers,%,Age-adjusted Prevalence,6.2,36.0,13233.0,Disability Type,Vision Disability,Sex,Female,POINT (-87.257942634530 39.742322578544),-87.25794263453,39.742322578544
2017,WI,Wisconsin,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,5.0,72.0,81565.0,Disability Status,No Disability,Sex,Male,POINT (-90.855097702523 54.614123580800),-90.855097702523,54.6141235808
2017,VA,Virginia,General Health Conditions,Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,No,%,Age-adjusted Prevalence,35.8,147.0,94786.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-74.677977288008 61.147898619848),-74.677977288008,61.147898619848
2017,WI,Wisconsin,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Overweight,%,Prevalence,38.0,570.0,400399.0,Disability Status,No Disability,Age Group,45-64,POINT (-92.265580539067 64.178009934129),-92.265580539067,64.178009934129
2017,VA,Virginia,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,No,%,Age-adjusted Prevalence,56.2,81.0,47619.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-77.821386988643 63.785580583582),-77.821386988643,63.785580583582
2017,VA,Virginia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,37.0,314.0,217392.0,Disability Type,Mobility Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-91.428206574517 44.835775696977),-91.428206574517,44.835775696977
2017,WV,West Virginia,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,Yes,%,Prevalence,2.1,24.0,4120.0,Disability Status,Any Disability,Age Group,65+,POINT (-77.028048885792 44.895434322242),-77.028048885792,44.895434322242
2017,WA,Washington,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,29.8,122.0,58170.0,Disability Type,Vision Disability,Age Group,51-65,POINT (-76.708247829602 42.525344127885),-76.708247829602,42.525344127885
2017,VT,Vermont,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,46.0,73.0,6244.0,Disability Type,Self-care Disability,Sex,Male,POINT (-84.838476391128 41.226299564474),-84.838476391128,41.226299564474
2017,WA,Washington,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,23.9,60.0,30897.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-89.496341824887 46.447411539909),-89.496341824887,46.447411539909
2017,VA,Virginia,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Prevalence,77.8,1972.0,1243172.0,Disability Status,No Disability,Age Group,45-64,POINT (-85.871500430427 39.953612171276),-85.871500430427,39.953612171276
2017,WI,Wisconsin,Barriers & Costs of Health Care,Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,22.5,122.0,100331.0,Disability Status,Any Disability,Sex,Female,POINT (-74.148109985300 57.710354815435),-74.1481099853,57.710354815435
2017,WY,Wyoming,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Inactive,%,Age-adjusted Prevalence,14.9,24.0,3888.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-89.013678714297 51.176950614499),-89.013678714297,51.176950614499
2017,WY,Wyoming,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,20.2,34.0,4628.0,Disability Type,Hearing Disability,Sex,Female,POINT (-93.221016481729 59.836568342107),-93.221016481729,59.836568342107
2017,VT,Vermont,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Yes,%,Prevalence,4.2,72.0,5412.0,Disability Status,No Disability,Age Group,45-64,POINT (-71.944019331882 50.785071236127),-71.944019331882,50.785071236127
2017,VA,Virginia,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,29.1,217.0,171927.0,Disability Type,Cognitive Disability,Age Group,65+,POINT (-78.286628055514 46.461889670051),-78.286628055514,46.461889670051
2017,VA,Virginia,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Prevalence,74.2,952.0,361020.0,Disability Status,Any Disability,Age Group,65+,POINT (-80.015541612829 49.403693267106),-80.015541612829,49.403693267106
2017,VT,Vermont,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,52.3,869.0,70794.0,Disability Status,No Disability,Sex,Female,POINT (-72.466140398028 56.097552188348),-72.466140398028,56.097552188348
2017,WV,West Virginia,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,28.9,13.0,3458.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-70.238945874195 51.761107413135),-70.238945874195,51.761107413135
2017,WV,West Virginia,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Age-adjusted Prevalence,71.6,2180.0,593233.0,Disability Status,No Disability,Sex,Female,POINT (-85.103215782375 53.616043587241),-85.103215782375,53.616043587241
2017,WI,Wisconsin,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,26.7,374.0,265018.0,Disability Status,No Disability,Age Group,45-64,POINT (-82.124383873917 48.798434642242),-82.124383873917,48.798434642242
2017,VA,Virginia,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Neither,%,Age-adjusted Prevalence,48.3,209.0,124069.0,Disability Type,Vision Disability,Age Group,65+,POINT (-79.186473811203 54.157387372805),-79.186473811203,54.157387372805
2017,VA,Virginia,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Both Aerobic and Muscle Strengthening,%,Age-adjusted Prevalence,59.53117404476188,618.0045152062866,24741.191854061613,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-71.067359380401 48.009726365567),-71.067359380401,48.009726365567
2017,WY,Wyoming,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Both Aerobic and Muscle Strengthening,%,Age-adjusted Prevalence,14.3,161.0,12845.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-79.670678060252 43.037881968519),-79.670678060252,43.037881968519
2017,WI,Wisconsin,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Sufficiently Active,%,Prevalence,49.0,273.0,152661.0,Disability Status,Any Disability,Age Group,65+,POINT (-91.988778672444 61.111003252295),-91.988778672444,61.111003252295
2017,WI,Wisconsin,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,28.6,106.0,67327.0,Disability Type,Hearing Disability,Age Group,25-44,POINT (-85.425998357154 47.488272016030),-85.425998357154,47.48827201603
2017,VT,Vermont,Barriers & Costs of Health Care,Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,No,%,Age-adjusted Prevalence,94.4,152.0,12411.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-76.366200921340 46.973470402598),-76.36620092134,46.973470402598
2017,VA,Virginia,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,Yes,%,Prevalence,14.5,317.0,359529.0,Disability Status,No Disability,Age Group,18-44,POINT (-85.004654875318 45.038562668951),-85.004654875318,45.038562668951
2017,VA,Virginia,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,22.8,242.0,217394.0,Disability Type,Mobility Disability,Age Group,18-24,POINT (-73.371898606640 47.406938310444),-73.37189860664,47.406938310444
2017,WY,Wyoming,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,99.3,161.0,27711.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-84.052515404347 46.829895636036),-84.052515404347,46.829895636036
2017,WA,Washington,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.7,263.0,86371.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-78.800266964517 48.966134055449),-78.800266964517,48.966134055449
2017,VA,Virginia,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,49.23134367119199,841.1495178941141,130307.87352582597,Disability Type,Independent Living Disability,Age Group,36-50,POINT (-73.677462393020 45.372187442389),-73.67746239302,45.372187442389
2017,WV,West Virginia,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,No,%,Age-adjusted Prevalence,13.927771157783942,682.6092521280463,548946.2067259125,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-83.864905958648 50.282204801840),-83.864905958648,50.28220480184
2017,WI,Wisconsin,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,51.4,314.0,263536.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-88.860593993809 59.899822857741),-88.860593993809,59.899822857741
2017,WV,West Virginia,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,49.9,902.0,231383.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-69.269272210346 59.078021255597),-69.269272210346,59.078021255597
2017,WI,Wisconsin,Barriers & Costs of Health Care,Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,27.8,123.0,100867.0,Disability Type,Mobility Disability,Age Group,51-65,POINT (-74.486289511494 62.872314349405),-74.486289511494,62.872314349405
2017,WV,West Virginia,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Muscle Strengthening Only,%,Age-adjusted Prevalence,8.5,153.0,42349.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-89.366588297568 63.854763938219),-89.366588297568,63.854763938219
2017,WA,Washington,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,87.5,836.0,286147.0,Disability Type,Hearing Disability,Sex,Male,POINT (-92.206044391804 45.332869509865),-92.206044391804,45.332869509865
2017,VA,Virginia,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,23.3,821.0,554279.0,Disability Status,No Disability,Sex,Female,POINT (-84.469581473914 55.689869896711),-84.469581473914,55.689869896711
2017,WY,Wyoming,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,42.3,438.0,29777.0,Disability Status,Any Disability,Sex,Female,POINT (-70.593391382926 59.273994840361),-70.593391382926,59.273994840361
2017,WI,Wisconsin,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,No,%,Age-adjusted Prevalence,62.4,202.0,187621.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-88.310474997728 61.806475396039),-88.310474997728,61.806475396039
2017,WI,Wisconsin,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Prevalence,93.8,1244.0,1485455.0,Disability Status,No Disability,Age Group,18-44,POINT (-75.259546723419 57.333912745336),-75.259546723419,57.333912745336
2017,WY,Wyoming,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,No,%,Age-adjusted Prevalence,24.760392237030697,1107.612671308071,551616.5905127416,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-91.203301951330 52.321473716284),-91.20330195133,52.321473716284
2017,WI,Wisconsin,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Age-adjusted Prevalence,78.3,151.0,129113.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-89.532797368939 46.259566801638),-89.532797368939,46.259566801638
2017,VA,Virginia,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Age-adjusted Prevalence,90.2,934.0,620495.0,Disability Status,Any Disability,Sex,Male,POINT (-79.563624831354 41.327478189889),-79.563624831354,41.327478189889
2017,VA,Virginia,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Prevalence,19.6,534.0,309646.0,Disability Status,No Disability,Age Group,45-64,POINT (-83.206707184578 59.803528805789),-83.206707184578,59.803528805789
2017,WI,Wisconsin,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,29.635990311581335,70.29993994259715,194443.53553855047,Disability Type,Hearing Disability,Sex,Female,POINT (-90.627598162691 62.397117263956),-90.627598162691,62.397117263956
