Rowid,Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
,2018,WA,Washington,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,75.4,75.4,,,68.9,80.9,240,130889,Disability Type,Cognitive Disability,,,PREVENT,UTDCERV,,53,YESNO01,PREV,DISTYPE,COGDIS,,
,2018,KY,Kentucky,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,23.7,23.7,,,13.2,38.8,26,10500,Disability Type,Hearing Disability,,,PREVENT,UTDCERV,,21,YESNO02,PREV,DISTYPE,HEARDIS,,
,2018,MD,Maryland,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,Race/Ethnicity,Hispanic,PREVENT,UTDCERV,,24,YESNO02,PREV,DISSTAT,DISABL,RACE,HIS
,2018,NE,Nebraska,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,77.5,77.5,,,64.9,86.6,72,7876,Disability Status,Any Disability,Race/Ethnicity,Hispanic,PREVENT,UTDCERV,,31,YESNO01,PREV,DISSTAT,DISABL,RACE,HIS
,2018,NH,New Hampshire,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,58.1,58.1,,,43.4,71.5,40,12106,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,TESTEVER,,33,YESNO02,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
,2018,DE,Delaware,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,90.7,90.7,,,87.8,93,532,85134,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,UTDCERV,,10,YESNO01,PREV,DISSTAT,NODIS,RACE,WHT
,2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,13.7,13.7,,,8.8,20.7,155,22951,Disability Type,Hearing Disability,,,DISEST,VETIND,,33,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
,2018,MD,Maryland,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,54.2,54.2,,,40.3,67.4,161,44082,Disability Type,Hearing Disability,,,HLTHRB,TESTEVER,,24,YESNO01,AGEADJPREV,DISTYPE,HEARDIS,,
,2018,MA,Massachusetts,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,UTDCERV,,25,YESNO01,PREV,DISSTAT,DISABL,RACE,BLK
,2018,KY,Kentucky,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,46.1,46.1,,,37.8,54.6,472,180895,Disability Type,Mobility Disability,,,HLTHRB,TESTEVER,,21,YESNO01,AGEADJPREV,DISTYPE,MOBDIS,,
,2018,ID,Idaho,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,21,21,,,15,28.5,36,23929,Disability Status,No Disability,Age Group,18-24,HLTHRB,TESTEVER,,16,YESNO01,PREV,DISSTAT,NODIS,AGEGRP,AGE04
,2018,IA,Iowa,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,69.8,69.8,,,68.3,71.3,3313,1002144,Disability Status,No Disability,,,HLTHRB,TESTEVER,,19,YESNO02,AGEADJPREV,DISSTAT,NODIS,,
,2018,NM,New Mexico,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,37.5,37.5,,,32.8,42.4,288,57941,Disability Status,Any Disability,Age Group,45-64,HLTHRB,TESTEVER,,35,YESNO01,PREV,DISSTAT,DISABL,AGEGRP,AGE02
,2018,AZ,Arizona,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,25.1,25.1,,,14.9,39.1,28,30178,Disability Status,Any Disability,Age Group,21-35,PREVENT,UTDCERV,,4,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE07
,2018,HHS4,HHS Region 4,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,15.1,15.1,,,13.1,17.4,641,410630,Disability Status,No Disability,Age Group,51-65,PREVENT,UTDCERV,,83,YESNO02,PREV,DISSTAT,NODIS,AGEGRP,AGE09
,2018,HHS9,HHS Region 9,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,57.2,57.2,,,52.6,61.7,1002,1188756,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,TESTEVER,,88,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
,2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,8,8,,,7.4,8.7,730,293826,Disability Type,Mobility Disability,,,DISEST,VETIND,,8,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
,2018,OR,Oregon,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,40,40,,,37.2,42.8,573,362255,Disability Status,No Disability,Sex,Male,HLTHRB,TESTEVER,,41,YESNO01,AGEADJPREV,DISSTAT,NODIS,SEX,GENM
,2018,UT,Utah,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,76.5,76.5,,,71.7,80.6,414,74881,Disability Status,No Disability,Age Group,51-65,PREVENT,UTDCERV,,49,YESNO01,PREV,DISSTAT,NODIS,AGEGRP,AGE09
,2018,HHS10,HHS Region 10,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,44.3,44.3,,,37.7,51.1,150,88098,Disability Status,Any Disability,Race/Ethnicity,Hispanic,HLTHRB,TESTEVER,,89,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
,2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,9.1,9.1,,,8.7,9.5,4632,704541,Disability Type,Mobility Disability,,,DISEST,VETIND,,87,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
,2018,HHS8,HHS Region 8,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,27.5,27.5,,,23,32.5,223,47356,Disability Type,Mobility Disability,,,PREVENT,UTDCERV,,87,YESNO02,PREV,DISTYPE,MOBDIS,,
,2018,KY,Kentucky,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,62.3,62.3,,,48.2,74.5,49,31112,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,TESTEVER,,21,YESNO01,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
,2018,WY,Wyoming,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,UTDCERV,,56,YESNO02,PREV,DISSTAT,NODIS,RACE,BLK
,2018,MD,Maryland,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,19.1,19.1,,,11.7,29.8,31,20473,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,UTDCERV,,24,YESNO02,PREV,DISSTAT,NODIS,RACE,MRC
,2018,KY,Kentucky,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,53,53,,,48.2,57.7,861,344660,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,TESTEVER,,21,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
,2018,OR,Oregon,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,83.3,83.3,,,71.6,90.7,66,46135,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,UTDCERV,,41,YESNO01,PREV,DISSTAT,NODIS,RACE,MRC
,2018,CT,Connecticut,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,79.4,79.4,,,69.9,86.5,254,49110,Disability Status,Any Disability,Age Group,51-65,PREVENT,UTDCERV,,9,YESNO01,PREV,DISSTAT,DISABL,AGEGRP,AGE09
,2018,PA,Pennsylvania,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,18.9,18.9,,,15.6,22.7,150,318312,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,UTDCERV,,42,YESNO02,PREV,DISSTAT,NODIS,RACE,WHT
,2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.6,5.6,,,5,6.2,539,381968,Disability Type,Hearing Disability,,,DISEST,VETIND,,13,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
,2018,AK,Alaska,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,13.2,13.2,,,8,21.2,25,5572,Disability Status,No Disability,Age Group,36-50,PREVENT,UTDCERV,,2,YESNO02,PREV,DISSTAT,NODIS,AGEGRP,AGE08
,2018,RI,Rhode Island,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,36.1,36.1,,,19.4,57.1,17,4062,Disability Type,Vision Disability,,,PREVENT,UTDCERV,,44,YESNO02,PREV,DISTYPE,VISDIS,,
,2018,NY,New York,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,16.1,16.1,,,11.3,22.4,86,45874,Disability Status,Any Disability,Age Group,36-50,PREVENT,UTDCERV,,36,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE08
,2018,MO,Missouri,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,54.5,54.5,,,37.9,70.1,31,37495,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,TESTEVER,,29,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,MRC
,2018,GU,Guam,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,TESTEVER,,66,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
,2018,HHS3,HHS Region 3,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,54.3,54.3,,,53.2,55.4,10723,7296233,Disability Status,No Disability,,,HLTHRB,TESTEVER,,82,YESNO02,AGEADJPREV,DISSTAT,NODIS,,
,2018,MI,Michigan,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,12.3,12.3,,,10.4,14.5,185,149018,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,UTDCERV,,26,YESNO02,PREV,DISSTAT,NODIS,RACE,WHT
,2018,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,17.2,17.2,,,15.9,18.6,933,825452,Disability Type,Mobility Disability,,,DISEST,VETIND,,47,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
,2018,DC,District of Columbia,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,75,75,,,63.7,83.7,81,15123,Disability Type,Cognitive Disability,,,PREVENT,UTDCERV,,11,YESNO01,PREV,DISTYPE,COGDIS,,
,2018,DE,Delaware,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,85.4,85.4,,,79.4,89.9,243,52259,Disability Status,No Disability,Age Group,21-35,PREVENT,UTDCERV,,10,YESNO01,PREV,DISSTAT,NODIS,AGEGRP,AGE07
,2018,HHS5,HHS Region 5,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,42.9,42.9,,,41.6,44.1,5291,4613837,Disability Status,No Disability,Sex,Female,HLTHRB,TESTEVER,,84,YESNO01,AGEADJPREV,DISSTAT,NODIS,SEX,GENF
,2018,NY,New York,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,47.1,47.1,,,38.5,55.8,318,106263,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,TESTEVER,,36,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,MRC
,2018,HHS5,HHS Region 5,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,84.1,84.1,,,82.4,85.7,3859,2201097,Disability Status,No Disability,Age Group,51-65,PREVENT,UTDCERV,,84,YESNO01,PREV,DISSTAT,NODIS,AGEGRP,AGE09
,2018,MT,Montana,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,65.8,65.8,,,62.4,69.1,740,157225,Disability Status,No Disability,Sex,Male,HLTHRB,TESTEVER,,30,YESNO02,AGEADJPREV,DISSTAT,NODIS,SEX,GENM
,2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.3,4.3,,,2.5,7.4,27,20690,Disability Type,Vision Disability,,,DISEST,VETIND,,22,VET1,AGEADJPREV,DISTYPE,VISDIS,,
,2018,NV,Nevada,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,38.7,38.7,,,24.3,55.3,36,33541,Disability Type,Vision Disability,,,HLTHRB,TESTEVER,,32,YESNO02,AGEADJPREV,DISTYPE,VISDIS,,
,2018,CA,California,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,82.3,82.3,,,76.4,87,262,642129,Disability Status,Any Disability,Age Group,51-65,PREVENT,UTDCERV,,6,YESNO01,PREV,DISSTAT,DISABL,AGEGRP,AGE09
,2018,IL,Illinois,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,69.4,69.4,,,55,80.8,82,187606,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",HLTHRB,TESTEVER,,17,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,BLK
,2018,VT,Vermont,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,26.5,26.5,,,19.3,35.3,47,3079,Disability Status,Any Disability,Age Group,51-65,PREVENT,UTDCERV,,50,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE09
,2018,MT,Montana,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,38.9,38.9,,,35.3,42.7,420,81842,Disability Status,No Disability,Sex,Female,HLTHRB,TESTEVER,,30,YESNO01,AGEADJPREV,DISSTAT,NODIS,SEX,GENF
,2018,SC,South Carolina,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,22.9,22.9,,,16.8,30.4,69,29812,Disability Type,Mobility Disability,,,PREVENT,UTDCERV,,45,YESNO02,PREV,DISTYPE,MOBDIS,,
,2018,MD,Maryland,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,52,52,,,39.1,64.6,103,26689,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,TESTEVER,,24,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,MRC
,2018,KS,Kansas,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,83.2,83.2,,,80.9,85.3,1614,396013,Disability Status,No Disability,,,PREVENT,UTDCERV,,20,YESNO01,PREV,DISSTAT,NODIS,,
,2018,MI,Michigan,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,35.9,35.9,,,32.4,39.7,370,314849,Disability Status,Any Disability,Sex,Female,HLTHRB,TESTEVER,,26,YESNO02,AGEADJPREV,DISSTAT,DISABL,SEX,GENF
,2018,KS,Kansas,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,27.3,27.3,,,18.8,38,26,12393,Disability Status,Any Disability,Age Group,21-35,PREVENT,UTDCERV,,20,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE07
,2018,HHS2,HHS Region 2,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,80.6,80.6,,,76.4,84.2,800,572570,Disability Status,Any Disability,Race/Ethnicity,Hispanic,PREVENT,UTDCERV,,81,YESNO01,PREV,DISSTAT,DISABL,RACE,HIS
,2018,AL,Alabama,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,Race/Ethnicity,Hispanic,PREVENT,UTDCERV,,1,YESNO02,PREV,DISSTAT,DISABL,RACE,HIS
,2018,OK,Oklahoma,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,34.1,34.1,,,31.7,36.5,657,504554,Disability Status,No Disability,,,HLTHRB,TESTEVER,,40,YESNO01,AGEADJPREV,DISSTAT,NODIS,,
,2018,CA,California,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,48.2,48.2,,,43.6,52.8,386,992386,Disability Status,Any Disability,Sex,Male,HLTHRB,TESTEVER,,6,YESNO02,AGEADJPREV,DISSTAT,DISABL,SEX,GENM
,2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,33.1,33.1,,,27.2,39.5,302,22403,Disability Status,Any Disability,,,DISEST,VETIND,,56,VET1,AGEADJPREV,DISSTAT,DISABL,,
,2018,HHS9,HHS Region 9,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,78.2,78.2,,,73.3,82.3,540,696099,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,UTDCERV,,88,YESNO01,PREV,DISSTAT,DISABL,RACE,WHT
,2018,CO,Colorado,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,19.6,19.6,,,16.5,23.2,136,52731,Disability Status,No Disability,Age Group,51-65,PREVENT,UTDCERV,,8,YESNO02,PREV,DISSTAT,NODIS,AGEGRP,AGE09
,2018,NH,New Hampshire,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,45.5,45.5,,,37.7,53.6,189,39706,Disability Status,Any Disability,Sex,Female,HLTHRB,TESTEVER,,33,YESNO02,AGEADJPREV,DISSTAT,DISABL,SEX,GENF
,2018,NY,New York,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,31.6,31.6,,,25.2,38.8,136,137724,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,UTDCERV,,36,YESNO02,PREV,DISSTAT,NODIS,RACE,MRC
,2018,MT,Montana,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,22.5,22.5,,,16.3,30.2,50,17208,Disability Status,No Disability,Age Group,21-35,PREVENT,UTDCERV,,30,YESNO02,PREV,DISSTAT,NODIS,AGEGRP,AGE07
,2018,KS,Kansas,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,No,%,Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,UTDCERV,,20,YESNO02,PREV,DISSTAT,NODIS,RACE,BLK
,2018,KY,Kentucky,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,64.7,64.7,,,61,68.2,1071,568519,Disability Status,No Disability,Sex,Male,HLTHRB,TESTEVER,,21,YESNO02,AGEADJPREV,DISSTAT,NODIS,SEX,GENM
,2018,HHS2,HHS Region 2,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,82,82,,,79.9,83.9,7907,4997504,Disability Status,No Disability,,,PREVENT,UTDCERV,,81,YESNO01,PREV,DISSTAT,NODIS,,
,2018,IN,Indiana,BRFSS,Prevention & Screenings,Up-to-date cervical cancer screening among females 21 to 65 years of age,Yes,%,Prevalence,72.8,72.8,,,59.5,83,55,37404,Disability Type,Vision Disability,,,PREVENT,UTDCERV,,18,YESNO01,PREV,DISTYPE,VISDIS,,
